customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
645,45.0,Female,West,Graduate,,615785.56,388467.22,Home,305.0,2,112,41.42,2019-11-05 12:25:06.072840,0
646,31.0,Female,West,Post-Graduate,Unemployed,539272.29,322037.44,Home,,0,120,56.22,2026-02-05 12:25:06.072842,0
647,48.0,Female,West,Graduate,Self-Employed,686623.19,589256.03,Home,502.0,6,194,51.21,2017-05-01 12:25:06.072844,0
648,69.0,Male,East,Primary,Salaried,677693.28,352432.82,Education,624.0,5,111,64.86,2023-12-08 12:25:06.072846,0
649,36.0,Male,East,Primary,Salaried,,181057.88,Education,,9,1,61.96,2024-06-02 12:25:06.072848,0
650,64.0,Female,East,Graduate,Self-Employed,580942.93,403119.79,Business,626.0,3,58,43.94,2021-08-28 12:25:06.072850,0
651,33.0,Male,South,Post-Graduate,Salaried,838912.69,367118.33,Car,346.0,5,93,44.0,2018-10-07 12:25:06.072852,0
652,22.0,Male,East,Secondary,Unemployed,784145.1,253814.65,Home,312.0,5,172,21.26,2017-02-10 12:25:06.072854,0
653,52.0,Male,South,Post-Graduate,Unemployed,1058795.46,222362.09,Home,679.0,3,6,51.06,2020-09-02 12:25:06.072857,0
654,29.0,Male,West,Secondary,Self-Employed,574548.4,255261.08,Home,664.0,5,108,56.97,2021-10-08 12:25:06.072859,0
655,42.0,Male,East,Primary,Salaried,515928.26,220216.6,Home,641.0,9,103,48.12,2018-10-31 12:25:06.072861,1
656,69.0,Male,East,Post-Graduate,Salaried,851538.84,260136.03,Education,520.0,7,50,36.06,2025-02-13 12:25:06.072863,0
657,,Female,North,Secondary,Unemployed,677086.51,173580.51,Business,372.0,2,118,67.73,2023-02-27 12:25:06.072865,0
658,53.0,Female,South,Graduate,Self-Employed,4281659.22,1431692.81,Other,345.0,3,110,15.97,2017-10-03 12:25:06.072867,0
659,40.0,Female,West,Primary,Salaried,743359.76,346680.2,Car,803.0,9,88,83.16,2023-12-06 12:25:06.072869,0
660,33.0,Male,North,Graduate,Self-Employed,178647.58,351780.27,Home,573.0,0,20,11.65,2021-11-27 12:25:06.072871,1
661,56.0,Male,North,Primary,Salaried,675264.36,290644.6,Business,507.0,3,14,86.99,2016-06-19 12:25:06.072873,0
662,62.0,Male,West,Post-Graduate,Unemployed,662243.18,273350.51,Other,423.0,9,133,46.99,2021-11-06 12:25:06.072875,0
663,59.0,Female,North,Post-Graduate,Unemployed,626621.38,516300.87,Business,309.0,9,169,43.01,2017-02-09 12:25:06.072877,0
664,56.0,Female,South,Primary,Self-Employed,573551.39,310110.88,Education,628.0,8,40,30.52,2016-03-01 12:25:06.072879,0
665,31.0,Male,South,Primary,Unemployed,281571.29,489565.03,Other,486.0,7,34,10.81,2017-05-04 12:25:06.072881,0
666,48.0,Female,East,Primary,Salaried,774835.38,150537.6,Business,842.0,3,124,31.98,2022-10-31 12:25:06.072883,1
667,22.0,Male,North,Post-Graduate,Unemployed,674753.69,388376.68,Education,359.0,6,45,18.75,2017-08-04 12:25:06.072886,0
668,52.0,Female,East,Secondary,Self-Employed,820391.34,189794.54,Business,741.0,9,199,62.79,2024-09-16 12:25:06.072888,0
669,40.0,Female,North,Graduate,Self-Employed,292248.9,216577.21,Business,516.0,2,80,35.53,2022-07-23 12:25:06.072889,0
670,46.0,Female,South,Graduate,Self-Employed,701426.9,238214.12,Other,301.0,8,71,71.37,2022-06-08 12:25:06.072891,0
671,60.0,Female,South,Post-Graduate,Salaried,553068.13,228810.15,Education,835.0,9,155,26.55,2022-03-28 12:25:06.072893,0
672,28.0,Female,South,Graduate,Salaried,628757.6,229559.3,Home,,3,78,82.02,2022-03-23 12:25:06.072896,0
673,35.0,Male,North,Primary,Salaried,555368.07,482591.26,Car,,1,78,51.84,2017-02-06 12:25:06.072897,0
674,64.0,Female,South,Secondary,Salaried,708721.59,306811.68,Other,390.0,9,172,19.16,2020-12-18 12:25:06.072900,0
675,,Male,North,Graduate,Salaried,567425.38,333758.31,Education,466.0,4,33,42.07,2024-09-18 12:25:06.072902,0
676,26.0,Female,East,Secondary,Unemployed,389617.01,231426.01,Business,506.0,1,33,26.54,2023-08-21 12:25:06.072904,0
677,27.0,Female,North,Primary,Salaried,617285.08,428540.9,Education,,9,44,25.97,2017-10-20 12:25:06.072906,0
678,61.0,Female,East,Graduate,Salaried,557165.09,353258.44,Car,364.0,5,20,50.51,2017-10-22 12:25:06.072908,0
679,34.0,Male,North,Post-Graduate,Unemployed,583321.28,253660.7,Car,815.0,9,111,63.75,2024-04-15 12:25:06.072910,0
680,55.0,Female,East,Secondary,Salaried,-37562.3,62357.42,Home,456.0,0,164,82.93,2024-08-20 12:25:06.072912,0
681,24.0,Female,South,Primary,Self-Employed,736527.22,332444.47,Home,605.0,5,7,50.17,2016-06-09 12:25:06.072914,0
682,63.0,Female,East,Secondary,Salaried,537067.28,386351.93,Car,694.0,3,160,87.27,2025-04-20 12:25:06.072916,0
683,30.0,Male,South,Graduate,Salaried,330369.29,153172.82,Other,373.0,2,195,85.33,2022-06-01 12:25:06.072918,0
684,57.0,Male,South,Graduate,Self-Employed,784512.7,255690.81,Other,486.0,1,167,79.21,2016-03-28 12:25:06.072920,0
685,59.0,Male,East,Post-Graduate,Self-Employed,727273.15,380574.08,Business,636.0,6,24,50.0,2021-05-10 12:25:06.072922,0
686,26.0,Male,North,Primary,Self-Employed,534535.96,64360.79,Home,539.0,8,70,21.27,2024-05-14 12:25:06.072924,0
687,67.0,Female,North,Primary,Self-Employed,369566.12,202672.17,Business,832.0,2,112,27.43,2019-01-16 12:25:06.072926,0
688,44.0,Male,West,Post-Graduate,Salaried,635606.15,356536.34,Home,440.0,5,104,61.81,2021-08-30 12:25:06.072928,0
689,19.0,Other,North,Post-Graduate,Self-Employed,624621.22,465752.77,Car,564.0,8,54,43.74,2019-12-06 12:25:06.072930,0
690,22.0,Male,West,Primary,Self-Employed,784866.86,627866.97,Other,438.0,1,38,21.74,2019-12-29 12:25:06.072932,0
691,46.0,Male,North,Secondary,Unemployed,511252.9,593798.22,Other,758.0,6,74,48.32,2016-08-27 12:25:06.072935,0
692,54.0,Female,North,Secondary,Self-Employed,838984.43,321565.42,Car,369.0,4,80,11.39,2021-11-03 12:25:06.072947,0
693,55.0,Female,South,Post-Graduate,Self-Employed,491949.4,227365.97,Business,684.0,4,32,68.71,2017-09-18 12:25:06.072949,1
694,36.0,Male,West,Secondary,Unemployed,330833.64,438468.34,Business,497.0,6,45,15.89,2018-08-21 12:25:06.072951,0
695,25.0,Female,North,Primary,Unemployed,373543.45,218461.06,Education,504.0,8,61,60.33,2025-04-13 12:25:06.072953,0
696,65.0,Female,West,Graduate,Salaried,587517.69,185685.71,Home,730.0,3,198,73.44,2016-09-27 12:25:06.072955,1
697,62.0,Male,South,Graduate,Unemployed,586897.1,254210.09,Business,,8,53,20.61,2024-07-24 12:25:06.072957,0
698,18.0,Other,South,Secondary,Salaried,665572.23,235399.0,Car,741.0,9,128,51.49,2017-02-01 12:25:06.072969,0
699,39.0,Other,West,Post-Graduate,Unemployed,581925.19,361894.59,Business,587.0,8,179,72.33,2019-10-07 12:25:06.072972,1
700,69.0,Female,South,Post-Graduate,Unemployed,795463.7,209639.76,Other,525.0,3,76,30.85,2021-10-29 12:25:06.072973,0
701,,Male,East,Post-Graduate,Salaried,547781.18,312768.31,Home,363.0,2,184,23.03,2023-06-25 12:25:06.072976,0
702,24.0,Female,East,Post-Graduate,,200744.75,539243.02,Education,797.0,1,27,36.95,2019-09-29 12:25:06.072978,0
703,42.0,Male,South,Post-Graduate,Salaried,575780.66,318321.11,Home,359.0,8,166,54.38,2022-02-23 12:25:06.072980,0
704,62.0,Male,East,Secondary,Unemployed,198644.26,527511.34,Other,696.0,1,62,56.02,2016-08-05 12:25:06.072982,0
705,21.0,Male,North,Graduate,Self-Employed,654278.2,480308.49,Other,556.0,5,18,20.47,2017-06-15 12:25:06.072984,1
706,53.0,Male,West,Graduate,Unemployed,811438.6,388806.04,Other,538.0,4,127,46.61,2020-07-04 12:25:06.072986,0
707,23.0,Female,North,Secondary,Salaried,402755.1,246877.08,Other,337.0,4,109,31.46,2016-06-30 12:25:06.072989,0
708,48.0,Female,West,Post-Graduate,Unemployed,883711.34,456076.2,Car,324.0,3,103,77.36,2025-04-04 12:25:06.072991,0
709,36.0,Female,South,Secondary,Salaried,768566.25,262503.76,Education,709.0,5,192,35.09,2017-01-10 12:25:06.072993,0
710,61.0,Male,North,Graduate,Salaried,841296.03,299698.55,Other,760.0,4,77,77.1,2022-10-08 12:25:06.072998,0
711,56.0,Male,South,Primary,Self-Employed,637912.77,349529.8,Other,716.0,3,117,44.29,2020-09-12 12:25:06.073000,0
712,44.0,Male,South,Secondary,Self-Employed,,299194.88,Business,656.0,8,104,68.13,2020-04-29 12:25:06.073003,0
713,27.0,Other,West,Post-Graduate,Salaried,756163.09,191959.84,Education,682.0,5,158,50.8,2016-05-28 12:25:06.073005,0
714,43.0,Male,West,Graduate,Unemployed,475079.82,70935.16,Home,457.0,9,49,59.76,2024-08-01 12:25:06.073007,0
715,36.0,Female,West,Graduate,Salaried,623576.9,443869.94,Education,732.0,9,169,41.63,2019-08-15 12:25:06.073009,0
716,56.0,Female,North,Graduate,Salaried,565729.8,385551.32,Education,347.0,9,116,71.46,2017-04-12 12:25:06.073011,0
717,20.0,Male,East,Graduate,Unemployed,824939.17,41908.35,Education,627.0,2,141,44.02,2023-01-08 12:25:06.073013,0
718,62.0,Female,West,Post-Graduate,Unemployed,746065.4,187981.9,Other,732.0,9,162,46.6,2025-02-20 12:25:06.073015,0
719,30.0,Male,West,Primary,Unemployed,583886.84,326859.81,Other,730.0,5,100,51.41,2018-02-20 12:25:06.073017,0
720,,Female,North,Graduate,Unemployed,209678.56,366385.85,Car,355.0,0,125,76.55,2025-04-02 12:25:06.073020,0
721,45.0,Female,West,Secondary,Salaried,472954.51,72231.95,Home,567.0,4,25,62.75,2023-04-27 12:25:06.073021,0
722,37.0,Male,North,Primary,Salaried,740844.46,286614.2,Business,368.0,9,194,37.93,2022-04-01 12:25:06.073024,0
723,45.0,Male,South,Graduate,Self-Employed,656022.05,380948.19,Education,748.0,5,128,63.63,2021-11-14 12:25:06.073025,0
724,25.0,Female,West,Primary,Salaried,1496778.07,989092.92,Home,556.0,7,100,61.39,2021-02-14 12:25:06.073028,0
725,58.0,Female,West,Secondary,Unemployed,238682.41,338374.45,Home,,8,146,84.48,2019-05-17 12:25:06.073030,0
726,56.0,Male,South,Graduate,Self-Employed,639101.83,226867.22,Car,348.0,2,5,77.31,2018-03-20 12:25:06.073032,0
727,18.0,Female,South,Secondary,Unemployed,388588.57,436379.45,Business,615.0,1,19,61.8,2025-08-13 12:25:06.073034,0
728,20.0,Female,South,Post-Graduate,Salaried,407840.71,180107.14,Education,712.0,3,170,37.32,2016-03-02 12:25:06.073036,0
729,30.0,Female,West,Graduate,Self-Employed,734521.55,128688.26,Business,733.0,7,18,72.37,2022-03-12 12:25:06.073038,0
730,45.0,Male,East,Graduate,Unemployed,840447.76,304339.03,Car,301.0,7,121,56.02,2017-06-26 12:25:06.073040,0
731,66.0,Female,East,Graduate,Self-Employed,449859.59,84971.1,Other,,2,32,88.82,2023-11-30 12:25:06.073042,0
732,42.0,Female,East,Graduate,Self-Employed,591047.94,-15766.68,Home,665.0,3,149,29.8,2024-07-17 12:25:06.073045,0
733,,Male,West,Post-Graduate,Salaried,585150.67,462560.29,Education,719.0,2,10,16.37,2025-08-06 12:25:06.073046,0
734,55.0,Male,South,Graduate,Unemployed,567159.18,152366.33,Other,743.0,9,37,15.59,2024-06-23 12:25:06.073049,0
735,23.0,Other,West,Primary,,608119.7,99952.26,Car,733.0,1,177,61.2,2017-06-12 12:25:06.073051,0
736,61.0,Male,South,Graduate,Self-Employed,751299.79,178236.18,Business,356.0,3,86,85.14,2021-10-05 12:25:06.073053,0
737,62.0,Female,West,Post-Graduate,Unemployed,465215.13,171502.41,Home,477.0,5,13,10.15,2024-05-05 12:25:06.073055,1
738,49.0,Male,West,Graduate,Self-Employed,294944.49,278683.28,Education,,4,183,68.06,2021-08-28 12:25:06.073057,1
739,62.0,Male,South,Primary,Self-Employed,938001.99,135976.99,Other,345.0,2,145,62.57,2021-09-04 12:25:06.073059,0
740,64.0,Female,East,Post-Graduate,Self-Employed,817884.38,374727.92,Other,469.0,1,9,68.58,2018-07-29 12:25:06.073061,0
741,38.0,Male,South,Post-Graduate,Unemployed,379272.43,396935.12,Home,570.0,8,88,38.43,2023-10-22 12:25:06.073063,0
742,33.0,Female,North,Primary,,3135632.01,435005.13,Business,716.0,0,172,75.64,2021-05-24 12:25:06.073066,0
743,38.0,Male,North,Primary,Unemployed,802140.43,207285.51,Car,438.0,8,46,13.58,2017-07-13 12:25:06.073068,0
744,28.0,Female,South,Primary,Unemployed,749808.79,221541.41,Business,546.0,0,136,70.43,2025-02-12 12:25:06.073070,1
745,54.0,Male,West,Primary,Salaried,692402.66,275248.9,Business,447.0,6,119,31.37,2017-11-30 12:25:06.073072,0
746,53.0,Male,North,Primary,Self-Employed,565954.62,462402.53,Business,529.0,5,165,48.15,2023-08-27 12:25:06.073074,1
747,52.0,Other,North,Post-Graduate,Unemployed,945460.79,471047.01,Home,673.0,6,19,75.81,2018-12-14 12:25:06.073076,0
748,36.0,Male,West,Post-Graduate,Self-Employed,644171.77,674830.11,Home,379.0,2,191,31.71,2022-08-23 12:25:06.073079,0
749,37.0,Female,West,Graduate,Self-Employed,497008.15,-40406.09,Car,364.0,2,174,24.82,2020-12-22 12:25:06.073081,0
750,35.0,Male,East,Graduate,Salaried,774215.15,161355.64,Business,387.0,0,94,64.51,2018-05-13 12:25:06.073083,0
751,64.0,Female,West,Secondary,Unemployed,619211.73,572101.38,Home,,3,199,52.67,2016-12-02 12:25:06.073085,0
752,58.0,Male,South,Graduate,Unemployed,669959.55,29894.95,Car,503.0,1,26,51.15,2024-12-02 12:25:06.073087,0
753,66.0,Other,South,Graduate,Self-Employed,640629.84,568689.76,Car,681.0,9,46,30.54,2020-02-23 12:25:06.073090,0
754,31.0,Male,East,Primary,Unemployed,699355.11,322102.69,Business,775.0,7,118,12.79,2020-11-18 12:25:06.073092,0
755,32.0,Male,North,Primary,Self-Employed,404308.75,327619.92,Education,838.0,2,46,42.82,2019-02-16 12:25:06.073094,0
756,48.0,Male,North,Graduate,Self-Employed,309778.72,108030.3,Business,513.0,6,14,18.52,2017-05-23 12:25:06.073096,0
757,18.0,Male,West,Secondary,Salaried,886826.54,232325.52,Education,373.0,6,85,82.48,2018-06-03 12:25:06.073098,0
758,20.0,Female,South,Primary,Salaried,649916.91,562106.45,Car,360.0,8,63,13.3,2016-11-07 12:25:06.073100,0
759,33.0,Male,North,Graduate,Salaried,754169.46,292847.53,Home,842.0,5,72,44.53,2021-01-06 12:25:06.073102,0
760,40.0,Female,East,Graduate,Self-Employed,248048.16,233325.15,Other,518.0,0,3,14.18,2024-09-16 12:25:06.073104,0
761,28.0,Male,East,Post-Graduate,Unemployed,813336.62,360857.88,Car,311.0,7,28,17.64,2018-05-27 12:25:06.073106,0
762,29.0,Male,South,Secondary,Salaried,495702.87,271167.36,Home,714.0,0,125,62.71,2024-11-29 12:25:06.073121,0
763,27.0,Female,East,Post-Graduate,,438756.37,351772.67,Car,331.0,2,157,61.77,2023-12-26 12:25:06.073123,0
764,49.0,Female,East,Secondary,Salaried,587325.37,172538.8,Business,459.0,4,87,12.64,2025-05-16 12:25:06.073125,0
765,33.0,Male,South,Primary,Salaried,404403.96,288427.1,Education,536.0,7,146,10.09,2021-11-12 12:25:06.073127,0
766,25.0,Male,West,Secondary,Self-Employed,,203838.56,Car,480.0,8,163,16.31,2025-05-14 12:25:06.073129,0
767,55.0,Male,West,Graduate,Salaried,572732.33,29405.0,Home,640.0,6,77,71.04,2023-09-27 12:25:06.073131,0
768,29.0,Female,East,Graduate,,812079.18,372293.67,Business,757.0,8,76,56.77,2020-12-15 12:25:06.073133,0
769,41.0,Female,West,Secondary,Self-Employed,902668.9,114934.07,Other,379.0,2,175,13.05,2026-01-11 12:25:06.073135,0
770,45.0,Male,West,Secondary,Unemployed,896303.16,275288.86,Business,772.0,4,114,49.05,2024-08-24 12:25:06.073138,0
771,25.0,Female,East,Secondary,Salaried,147097.0,438910.24,Education,411.0,9,133,66.96,2024-11-25 12:25:06.073140,0
772,45.0,Female,West,Post-Graduate,Self-Employed,412966.63,75327.98,Business,591.0,7,75,79.52,2019-11-11 12:25:06.073142,0
773,53.0,Female,East,Secondary,Salaried,145022.65,390702.61,Other,682.0,0,59,84.72,2021-01-10 12:25:06.073144,0
774,43.0,Female,North,Primary,Self-Employed,361291.55,255027.98,Home,316.0,7,59,36.2,2022-07-18 12:25:06.073146,0
775,,Male,South,Post-Graduate,Unemployed,470096.36,155021.49,Car,792.0,6,47,20.87,2025-08-06 12:25:06.073148,0
776,67.0,Male,South,Post-Graduate,Unemployed,682112.32,603438.49,Education,630.0,0,95,28.95,2025-05-30 12:25:06.073150,0
777,45.0,Male,West,Secondary,Self-Employed,496013.35,299916.56,Other,785.0,9,141,72.09,2024-11-25 12:25:06.073152,0
778,45.0,Male,West,Primary,Self-Employed,2507929.93,859144.27,Education,705.0,9,78,87.72,2024-10-12 12:25:06.073154,0
779,54.0,Female,West,Post-Graduate,Self-Employed,3181764.68,731872.25,Business,416.0,5,113,47.31,2016-08-15 12:25:06.073157,1
780,58.0,Female,South,Graduate,Unemployed,258138.07,432174.37,Education,414.0,0,109,34.43,2025-11-24 12:25:06.073159,0
781,53.0,Male,North,Post-Graduate,Salaried,432281.37,208191.57,Other,848.0,1,106,44.34,2019-11-10 12:25:06.073161,0
782,44.0,Male,North,Secondary,Unemployed,499288.67,413477.71,Car,846.0,4,89,34.39,2016-11-10 12:25:06.073163,0
783,34.0,Male,South,Primary,Self-Employed,,299628.03,Car,635.0,1,33,30.52,2022-10-11 12:25:06.073165,0
784,26.0,Female,North,Secondary,Self-Employed,615390.8,467428.21,Education,635.0,9,97,57.5,2023-06-12 12:25:06.073167,0
785,50.0,Male,South,Graduate,Unemployed,900129.96,143619.08,Home,446.0,0,190,11.26,2022-10-07 12:25:06.073169,0
786,37.0,Female,North,Graduate,Self-Employed,781667.23,164540.51,Education,421.0,5,79,30.76,2016-10-13 12:25:06.073171,0
787,,Male,East,Graduate,Unemployed,446138.0,257849.2,Business,380.0,7,16,62.91,2016-06-04 12:25:06.073173,0
788,45.0,Male,East,Secondary,,547734.19,270290.03,Car,674.0,7,44,12.57,2019-02-14 12:25:06.073175,0
789,65.0,Other,South,Post-Graduate,Salaried,534112.17,246816.45,Car,,7,186,16.66,2025-01-26 12:25:06.073177,0
790,46.0,Other,North,Secondary,Salaried,,694716.06,Car,803.0,5,120,33.47,2018-01-22 12:25:06.073179,0
791,30.0,Male,West,Primary,,654503.17,609487.05,Home,748.0,2,134,80.22,2016-07-01 12:25:06.073181,1
792,63.0,Other,North,Post-Graduate,Unemployed,228044.09,344858.26,Home,727.0,0,108,71.19,2021-09-01 12:25:06.073184,0
793,52.0,Female,East,Graduate,Salaried,776142.88,362545.81,Other,726.0,1,143,11.77,2022-12-07 12:25:06.073186,0
794,23.0,Female,East,Secondary,Unemployed,938710.16,264535.17,Education,720.0,4,4,50.14,2021-06-29 12:25:06.073188,0
795,35.0,Male,North,Graduate,Self-Employed,546031.89,142526.17,Education,621.0,9,56,31.97,2019-09-08 12:25:06.073193,0
796,68.0,Female,North,Graduate,Unemployed,2710635.57,1090756.66,Business,465.0,4,64,61.89,2024-12-20 12:25:06.073195,0
797,,Male,West,Primary,Salaried,631408.85,415667.66,Car,760.0,9,196,67.72,2020-03-08 12:25:06.073197,0
798,64.0,Female,West,Post-Graduate,Unemployed,803877.2,495844.01,Home,758.0,0,162,79.03,2021-04-10 12:25:06.073199,0
799,42.0,Male,North,Primary,Unemployed,535141.26,449356.26,Business,488.0,0,95,48.03,2017-03-11 12:25:06.073201,0
800,19.0,Male,North,Primary,Self-Employed,786789.03,73533.86,Business,763.0,8,56,89.56,2017-12-21 12:25:06.073204,0
801,27.0,Male,North,Primary,Self-Employed,697698.93,256615.85,Home,678.0,1,32,88.4,2019-06-13 12:25:06.073206,0
802,47.0,Female,North,Graduate,Self-Employed,1072322.29,79669.87,Education,301.0,6,116,80.57,2024-02-07 12:25:06.073208,0
803,67.0,Male,South,Primary,,534267.6,475326.53,Car,663.0,9,9,55.99,2017-03-31 12:25:06.073210,0
804,62.0,Female,North,Primary,Salaried,204799.91,238142.34,Education,371.0,3,191,41.84,2019-10-15 12:25:06.073212,0
805,22.0,Other,West,Post-Graduate,Self-Employed,313412.18,292933.48,Business,726.0,6,105,39.15,2023-07-07 12:25:06.073214,0
806,50.0,Male,East,Post-Graduate,Self-Employed,602385.65,372007.54,Car,469.0,7,78,10.97,2021-06-11 12:25:06.073216,1
807,18.0,Female,South,Primary,Salaried,805576.42,714920.99,Other,504.0,4,161,29.93,2023-12-10 12:25:06.073218,0
808,35.0,Male,North,Post-Graduate,,469498.17,340241.24,Business,636.0,0,87,67.5,2018-06-27 12:25:06.073220,0
809,49.0,Female,East,Post-Graduate,Salaried,553813.51,264259.34,Education,771.0,3,21,58.29,2026-01-28 12:25:06.073222,1
810,64.0,Male,South,Primary,Salaried,736968.55,113843.68,Education,494.0,9,55,83.31,2020-12-09 12:25:06.073225,0
811,66.0,Female,East,Graduate,Self-Employed,406953.48,518795.92,Education,574.0,2,76,14.0,2024-10-31 12:25:06.073227,0
812,28.0,Female,North,Primary,Salaried,477746.12,272754.53,Home,306.0,9,185,22.42,2017-07-09 12:25:06.073229,0
813,38.0,Female,North,Post-Graduate,Self-Employed,366454.66,548571.37,Business,477.0,4,130,73.14,2022-05-23 12:25:06.073231,0
814,43.0,Female,West,Graduate,Unemployed,835645.62,465841.97,Car,541.0,9,141,38.68,2019-06-06 12:25:06.073233,0
815,42.0,Male,North,Secondary,Unemployed,,230556.58,Education,502.0,9,126,19.47,2023-01-07 12:25:06.073235,0
816,39.0,Female,North,Graduate,Salaried,284117.0,91158.57,Education,842.0,5,132,89.72,2025-09-21 12:25:06.073237,0
817,44.0,Female,South,Post-Graduate,Unemployed,571562.9,340885.37,Home,761.0,1,84,72.98,2020-10-01 12:25:06.073239,0
818,66.0,Female,West,Graduate,Unemployed,881451.8,207764.47,Car,379.0,6,178,42.7,2019-08-15 12:25:06.073241,0
819,30.0,Male,South,Primary,Unemployed,679739.04,305901.88,Business,822.0,2,115,75.87,2025-04-02 12:25:06.073244,0
820,50.0,Female,East,Secondary,Salaried,502152.15,457357.44,Other,716.0,0,48,64.45,2016-12-12 12:25:06.073247,0
821,51.0,Female,North,Secondary,Salaried,290767.58,51962.68,Home,683.0,9,123,73.2,2017-11-13 12:25:06.073253,0
822,58.0,Female,East,Secondary,Unemployed,,339692.08,Business,690.0,2,78,75.22,2018-01-22 12:25:06.073306,0
823,52.0,Male,South,Post-Graduate,Self-Employed,672103.04,413939.43,Other,425.0,8,30,16.78,2018-07-31 12:25:06.073310,0
824,18.0,Female,North,Post-Graduate,Unemployed,305402.72,421216.58,Education,793.0,9,29,59.84,2018-05-11 12:25:06.073315,0
825,38.0,Male,North,Secondary,Salaried,837978.21,95468.67,Education,346.0,5,136,10.54,2017-07-02 12:25:06.073319,1
826,65.0,Female,South,Graduate,Salaried,279919.29,362900.47,Car,775.0,5,140,13.48,2019-12-04 12:25:06.073323,0
827,23.0,Male,South,Secondary,Salaried,555902.77,480530.49,Other,,3,41,82.32,2022-09-22 12:25:06.073327,0
828,45.0,Female,South,Graduate,Unemployed,547077.06,351485.07,Education,422.0,7,26,52.21,2016-05-28 12:25:06.073331,0
829,34.0,Other,South,Graduate,Self-Employed,923676.27,282645.87,Education,773.0,4,50,68.87,2017-03-17 12:25:06.073334,0
830,22.0,Male,South,Post-Graduate,Salaried,547790.76,470941.94,Car,433.0,6,2,77.08,2020-07-13 12:25:06.073350,0
831,48.0,Other,North,Graduate,Salaried,547071.46,195852.18,Business,322.0,8,55,85.97,2016-08-14 12:25:06.073352,0
832,22.0,Male,South,Secondary,Unemployed,327384.33,70525.06,Education,534.0,4,104,79.55,2018-03-28 12:25:06.073354,0
833,55.0,Female,North,Post-Graduate,Self-Employed,471920.46,269910.33,Home,358.0,4,184,48.66,2018-09-30 12:25:06.073356,0
834,20.0,Female,North,Primary,Unemployed,436540.91,380256.78,Home,463.0,3,14,36.88,2018-11-26 12:25:06.073358,0
835,40.0,Female,South,Primary,Salaried,446955.53,455840.51,Business,515.0,5,134,22.36,2018-04-09 12:25:06.073360,0
836,54.0,Female,South,Post-Graduate,Self-Employed,,379575.39,Other,482.0,1,128,42.03,2017-02-24 12:25:06.073362,0
837,54.0,Female,West,Secondary,Self-Employed,113164.72,425373.16,Car,389.0,2,104,39.32,2021-05-04 12:25:06.073364,0
838,27.0,Male,North,Primary,Salaried,297953.95,456796.71,Home,610.0,0,95,54.77,2020-05-18 12:25:06.073366,0
839,27.0,Male,South,Primary,Self-Employed,577796.23,249093.45,Home,556.0,1,81,63.24,2019-08-28 12:25:06.073369,0
840,36.0,Female,South,Graduate,Self-Employed,624250.94,277809.1,Business,832.0,1,61,88.27,2022-04-11 12:25:06.073371,0
841,34.0,Female,South,Graduate,Unemployed,553313.44,493075.17,Other,832.0,7,12,68.27,2022-12-11 12:25:06.073373,0
842,38.0,Female,West,Secondary,Salaried,591841.1,118476.45,Other,351.0,7,13,61.5,2023-07-07 12:25:06.073375,0
843,31.0,Female,West,Post-Graduate,Salaried,518176.68,364369.93,Business,637.0,1,147,36.81,2016-11-20 12:25:06.073378,0
844,26.0,Male,East,Secondary,Salaried,596299.08,192493.68,Home,470.0,5,172,12.76,2026-01-26 12:25:06.073380,0
845,63.0,Female,North,Post-Graduate,Salaried,686828.44,465039.24,Car,366.0,4,89,33.05,2022-05-31 12:25:06.073382,0
846,18.0,Male,East,Primary,Salaried,685426.75,297309.68,Home,599.0,2,95,71.48,2020-12-26 12:25:06.073384,0
847,68.0,Female,South,Graduate,Self-Employed,462208.32,301139.09,Other,531.0,4,59,26.42,2016-10-04 12:25:06.073386,0
848,62.0,Male,West,Secondary,Unemployed,783018.95,559331.98,Home,367.0,4,37,66.98,2022-03-16 12:25:06.073388,1
849,30.0,Male,West,Secondary,Salaried,631421.74,138593.58,Car,805.0,4,25,56.38,2026-01-08 12:25:06.073390,1
850,21.0,Male,East,Post-Graduate,Unemployed,846442.79,332372.92,Education,327.0,2,16,23.75,2025-08-10 12:25:06.073392,0
851,18.0,Male,West,Post-Graduate,Unemployed,886574.49,272981.08,Home,350.0,2,166,30.93,2018-05-31 12:25:06.073395,0
852,66.0,Female,South,Secondary,Self-Employed,311454.66,379861.7,Business,559.0,3,171,49.7,2021-07-26 12:25:06.073397,0
853,57.0,Male,West,Post-Graduate,Salaried,428194.49,589399.62,Education,483.0,6,87,43.47,2021-05-14 12:25:06.073399,0
854,,Male,East,Secondary,Self-Employed,762709.61,209213.77,Business,322.0,1,142,72.29,2018-10-29 12:25:06.073401,0
855,51.0,Male,South,Secondary,Salaried,,120390.34,Business,428.0,9,134,68.75,2017-05-20 12:25:06.073403,1
856,45.0,Male,East,Secondary,Self-Employed,884035.39,178600.89,Business,590.0,3,23,55.97,2020-06-25 12:25:06.073405,0
857,48.0,Male,West,Primary,Unemployed,531223.56,265077.29,Home,800.0,3,126,75.78,2019-06-27 12:25:06.073407,0
858,25.0,Male,East,Post-Graduate,Salaried,715006.61,309634.63,Other,485.0,0,60,55.01,2019-06-19 12:25:06.073409,0
