customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,join_Year,join_Month,join_Day,join_Weekday,Gender_Encoded,Income_Bin,High_Income_Flag,Income_Quantile_Bin,Income_KMeans_Bin,Income_Log,Income_Reciprocal,Income_Sqrt,Income_YeoJohnson,Debt_to_Income_Ratio,Avg_Monthly_Transactions
802.0,47.0,Female,North,Graduate,Self-Employed,1072322.29,79669.87,Education,301.0,6.0,116.0,80.57,2024-02-07 12:25:06.073208,0.0,2024,2,7,2,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.885338151640372,9.32554584354873e-07,1035.529956109431,1.12284727875155,0.07429657178906539,9.666666666666666
803.0,67.0,Male,South,Primary,Salaried,534267.6,475326.53,Car,663.0,9.0,9.0,55.99,2017-03-31 12:25:06.073210,0.0,2017,3,31,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.188653987736801,1.8717177090324979e-06,730.9361121192467,-0.2567762892962079,0.8896787490014368,0.75
804.0,62.0,Female,North,Primary,Salaried,204799.91,238142.34,Education,371.0,3.0,191.0,41.84,2019-10-15 12:25:06.073212,0.0,2019,10,15,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.229793615496993,4.882790804005705e-06,452.5482405224884,-1.2057456131130742,1.1628049055294996,15.916666666666666
805.0,22.0,Other,West,Post-Graduate,Self-Employed,313412.18,292933.48,Business,726.0,6.0,105.0,39.15,2023-07-07 12:25:06.073214,0.0,2023,7,7,4,2,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.655277662901716,3.190676282343965e-06,559.8322784548958,-0.8777790611774878,0.9346588891344298,8.75
806.0,50.0,Male,East,Post-Graduate,Self-Employed,602385.65,372007.54,Car,469.0,7.0,78.0,10.97,2021-06-11 12:25:06.073216,1.0,2021,6,11,4,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.308654793867673,1.660063349677487e-06,776.1350720074438,-0.07362453588792342,0.6175571081416033,6.5
807.0,18.0,Female,South,Primary,Salaried,805576.42,714920.99,Other,504.0,4.0,161.0,29.93,2023-12-10 12:25:06.073218,0.0,2023,12,10,6,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.599314591195265,1.241345617656463e-06,897.5390910706898,0.45611652181701273,0.8874651395580818,13.416666666666666
808.0,35.0,Male,North,Post-Graduate,Salaried,469498.17,340241.24,Business,636.0,0.0,87.0,67.5,2018-06-27 12:25:06.073220,0.0,2018,6,27,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.059421809790766,2.1299292179792354e-06,685.1993651485675,-0.43412386115551027,0.7246913017786629,7.25
809.0,49.0,Female,East,Post-Graduate,Salaried,553813.51,264259.34,Education,771.0,3.0,21.0,58.29,2026-01-28 12:25:06.073222,1.0,2026,1,28,2,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.224585090170274,1.8056587213650289e-06,744.1864752869404,-0.2038904020829737,0.4771630435667776,1.75
810.0,64.0,Male,South,Primary,Salaried,736968.55,113843.68,Education,494.0,9.0,55.0,83.31,2020-12-09 12:25:06.073225,0.0,2020,12,9,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.510301854171399,1.3569081653373603e-06,858.4687239498012,0.2797147604354201,0.15447562857329528,4.583333333333333
811.0,66.0,Female,East,Graduate,Self-Employed,406953.48,518795.92,Education,574.0,2.0,76.0,14.0,2024-10-31 12:25:06.073227,0.0,2024,10,31,3,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.916456615418022,2.4572772856561255e-06,637.9290556166884,-0.6088164147551788,1.2748285627143428,6.333333333333333
812.0,28.0,Female,North,Primary,Salaried,477746.12,272754.53,Home,306.0,9.0,185.0,22.42,2017-07-09 12:25:06.073229,0.0,2017,7,9,6,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.076836833826892,2.0931575683805274e-06,691.1918112940864,-0.41135014909210554,0.5709194038038446,15.416666666666666
813.0,38.0,Female,North,Post-Graduate,Self-Employed,366454.66,548571.37,Business,477.0,4.0,130.0,73.14,2022-05-23 12:25:06.073231,0.0,2022,5,23,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.811632810725232,2.7288431020549664e-06,605.3549867639648,-0.7240142685786737,1.4969692840036473,10.833333333333334
814.0,43.0,Female,West,Graduate,Unemployed,835645.62,465841.97,Car,541.0,9.0,141.0,38.68,2019-06-06 12:25:06.073233,0.0,2019,6,6,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.635961099353311,1.1966780886399087e-06,914.1365434113221,0.5327275382423827,0.5574635453722596,11.75
815.0,42.0,Male,North,Secondary,Unemployed,644156.5455263158,230556.58,Education,502.0,9.0,126.0,19.47,2023-01-07 12:25:06.073235,0.0,2023,1,7,5,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.357920107466456,10.5
816.0,39.0,Female,North,Graduate,Salaried,284117.0,91158.57,Education,842.0,5.0,132.0,89.72,2025-09-21 12:25:06.073237,0.0,2025,9,21,6,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.557144923807792,3.519664364806172e-06,533.0262657693333,-0.9643129960453554,0.3208486996554237,11.0
817.0,44.0,Female,South,Post-Graduate,Unemployed,571562.9,340885.37,Home,761.0,1.0,84.0,72.98,2020-10-01 12:25:06.073239,0.0,2020,10,1,3,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.256131566990238,1.749585654377402e-06,756.0177907959574,-0.15610170725968361,0.5964091966081073,7.0
818.0,66.0,Female,West,Graduate,Unemployed,881451.8,207764.47,Car,379.0,6.0,178.0,42.7,2019-08-15 12:25:06.073241,0.0,2019,8,15,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.689326734292882,1.134490695361113e-06,938.8566450742094,0.6486657382573735,0.23570712544917372,14.833333333333334
819.0,30.0,Male,South,Primary,Unemployed,679739.04,305901.88,Business,822.0,2.0,115.0,75.87,2025-04-02 12:25:06.073244,0.0,2025,4,2,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.429465709941617,1.471150647532842e-06,824.4628796980493,0.13072667223201195,0.45002841090310186,9.583333333333334
820.0,50.0,Female,East,Secondary,Salaried,502152.15,457357.44,Other,716.0,0.0,48.0,64.45,2016-12-12 12:25:06.073247,0.0,2016,12,12,0,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.126660431827798,1.9914243294102606e-06,708.6269469897402,-0.34429405847727,0.9107945470312135,4.0
821.0,51.0,Female,North,Secondary,Salaried,290767.58,51962.68,Home,683.0,9.0,123.0,73.2,2017-11-13 12:25:06.073253,0.0,2017,11,13,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.58028297203649,3.4391611363236014e-06,539.2286898895495,-0.9445580046914164,0.17870864420304353,10.25
822.0,58.0,Female,East,Secondary,Unemployed,644156.5455263158,339692.08,Business,690.0,2.0,78.0,75.22,2018-01-22 12:25:06.073306,0.0,2018,1,22,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.5273439854941636,6.5
823.0,52.0,Male,South,Post-Graduate,Self-Employed,672103.04,413939.43,Other,425.0,8.0,30.0,16.78,2018-07-31 12:25:06.073310,0.0,2018,7,31,1,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.418168428950258,1.4878648847282631e-06,819.8189068324784,0.1107116649062783,0.6158868586578629,2.5
824.0,18.0,Female,North,Post-Graduate,Unemployed,305402.72,421216.58,Education,793.0,9.0,29.0,59.84,2018-05-11 12:25:06.073315,0.0,2018,5,11,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.629389852439045,3.2743543529856155e-06,552.6325361395219,-0.9013155902835318,1.3792168583174376,2.4166666666666665
825.0,38.0,Male,North,Secondary,Salaried,837978.21,95468.67,Education,346.0,5.0,136.0,10.54,2017-07-02 12:25:06.073319,1.0,2017,7,2,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.638748570087257,1.1933470282633862e-06,915.4114976337145,0.5386535373457435,0.11392738959166969,11.333333333333334
826.0,65.0,Female,South,Graduate,Salaried,279919.29,362900.47,Car,775.0,5.0,140.0,13.48,2019-12-04 12:25:06.073323,0.0,2019,12,4,2,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.542260163051322,3.5724455701299825e-06,529.0739929348257,-0.9768167147505881,1.2964468079352445,11.666666666666666
827.0,23.0,Male,South,Secondary,Salaried,555902.77,480530.49,Other,571.2631578947369,3.0,41.0,82.32,2022-09-22 12:25:06.073327,0.0,2022,9,22,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.228350482713852,1.7988724919062879e-06,745.588874648757,-0.19825374538373078,0.864414634954958,3.4166666666666665
828.0,45.0,Female,South,Graduate,Unemployed,547077.06,351485.07,Education,422.0,7.0,26.0,52.21,2016-05-28 12:25:06.073331,0.0,2016,5,28,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.212346776889909,1.8278927142499553e-06,739.6465777653541,-0.22208606669228834,0.6424781730018071,2.1666666666666665
829.0,34.0,Other,South,Graduate,Self-Employed,923676.27,282645.87,Education,773.0,4.0,50.0,68.87,2017-03-17 12:25:06.073334,0.0,2017,3,17,4,2,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.736118014721365,1.0826292174538407e-06,961.0807822446561,0.7547590854594731,0.3060010083402922,4.166666666666667
830.0,22.0,Male,South,Post-Graduate,Salaried,547790.76,470941.94,Car,433.0,6.0,2.0,77.08,2020-07-13 12:25:06.073350,0.0,2020,7,13,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.213650493711857,1.8255112125089285e-06,740.1288806687656,-0.22015676287343355,0.8597113613234367,0.16666666666666666
831.0,48.0,Other,North,Graduate,Salaried,547071.46,195852.18,Business,322.0,8.0,55.0,85.97,2016-08-14 12:25:06.073352,0.0,2016,8,14,6,2,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.212336540638319,1.8279114251154226e-06,739.6427921638931,-0.2221012063028515,0.35800109185004825,4.583333333333333
832.0,22.0,Male,South,Secondary,Unemployed,327384.33,70525.06,Education,534.0,4.0,104.0,79.55,2018-03-28 12:25:06.073354,0.0,2018,3,28,2,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.69889313534045,3.0545046108205273e-06,572.1750868396841,-0.8369294047198412,0.21541977894910241,8.666666666666666
833.0,55.0,Female,North,Post-Graduate,Self-Employed,471920.46,269910.33,Home,358.0,4.0,184.0,48.66,2018-09-30 12:25:06.073356,0.0,2018,9,30,6,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.064567852416873,2.1189966652501877e-06,686.9646715807153,-0.4274295628820776,0.5719403011261686,15.333333333333334
834.0,20.0,Female,North,Primary,Unemployed,436540.91,380256.78,Home,463.0,3.0,14.0,36.88,2018-11-26 12:25:06.073358,0.0,2018,11,26,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.986639663398474,2.2907308029142036e-06,660.7124260977691,-0.5257205479042615,0.8710679143450726,1.1666666666666667
835.0,40.0,Female,South,Primary,Salaried,446955.53,455840.51,Business,515.0,5.0,134.0,22.36,2018-04-09 12:25:06.073360,0.0,2018,4,9,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.010216620544634,2.237354044251238e-06,668.5473281675726,-0.49666972084822514,1.0198788904122071,11.166666666666666
836.0,54.0,Female,South,Post-Graduate,Self-Employed,644156.5455263158,379575.39,Other,482.0,1.0,128.0,42.03,2017-02-24 12:25:06.073362,0.0,2017,2,24,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.5892595404582335,10.666666666666666
837.0,54.0,Female,West,Secondary,Self-Employed,113164.72,425373.16,Car,389.0,2.0,104.0,39.32,2021-05-04 12:25:06.073364,0.0,2021,5,4,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,11.636608572034785,8.836598220733275e-06,336.39964328161824,-1.5032832264362925,3.758884924559527,8.666666666666666
838.0,27.0,Male,North,Primary,Salaried,297953.95,456796.71,Home,610.0,0.0,95.0,54.77,2020-05-18 12:25:06.073366,0.0,2020,5,18,0,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.604697579562881,3.3562120716571413e-06,545.8515823921371,-0.9232856309560354,1.5331117778435224,7.916666666666667
839.0,27.0,Male,South,Primary,Self-Employed,577796.23,249093.45,Home,556.0,1.0,81.0,63.24,2019-08-28 12:25:06.073369,0.0,2019,8,28,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.266978272956397,1.7307109623907335e-06,760.1290877212896,-0.13937080257316137,0.43110951070068426,6.75
840.0,36.0,Female,South,Graduate,Self-Employed,624250.94,277809.1,Business,832.0,1.0,61.0,88.27,2022-04-11 12:25:06.073371,0.0,2022,4,11,0,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.344309315866466,1.601917328442744e-06,790.0955258701317,-0.015491406545369816,0.44502792418702647,5.083333333333333
841.0,34.0,Female,South,Graduate,Unemployed,553313.44,493075.17,Other,832.0,7.0,12.0,68.27,2022-12-11 12:25:06.073373,0.0,2022,12,11,6,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.223681726503363,1.8072906248389255e-06,743.8504150701268,-0.20524001205449344,0.8911317426159032,1.0
842.0,38.0,Female,West,Secondary,Salaried,591841.1,118476.45,Other,351.0,7.0,13.0,61.5,2023-07-07 12:25:06.073375,0.0,2023,7,7,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.29099515531627,1.6896398549545564e-06,769.3120953163286,-0.10176912366581384,0.20018287003048624,1.0833333333333333
843.0,31.0,Female,West,Post-Graduate,Salaried,518176.68,364369.93,Business,637.0,1.0,147.0,36.81,2016-11-20 12:25:06.073378,0.0,2016,11,20,6,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.158073474009608,1.92983997303782e-06,719.8448999610957,-0.3005264295325358,0.7031770129060999,12.25
844.0,26.0,Male,East,Secondary,Salaried,596299.08,192493.68,Home,470.0,5.0,172.0,12.76,2026-01-26 12:25:06.073380,0.0,2026,1,26,0,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",0,13.298499309271845,1.6770079923517704e-06,772.2040403934701,-0.08986139777571399,0.32281398119883065,14.333333333333334
845.0,63.0,Female,North,Post-Graduate,Salaried,686828.44,465039.24,Car,366.0,4.0,89.0,33.05,2022-05-31 12:25:06.073382,0.0,2022,5,31,1,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.439841272549776,1.455965545099523e-06,828.7511327292409,0.14927953422597512,0.6770820963674714,7.416666666666667
846.0,18.0,Male,East,Primary,Salaried,685426.75,297309.68,Home,599.0,2.0,95.0,71.48,2020-12-26 12:25:06.073384,0.0,2020,12,26,5,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.43779837490974,1.4589429739312423e-06,827.9050368248764,0.14561356170314615,0.4337585015466642,7.916666666666667
847.0,68.0,Female,South,Graduate,Self-Employed,462208.32,301139.09,Other,531.0,4.0,59.0,26.42,2016-10-04 12:25:06.073386,0.0,2016,10,4,1,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.0437731410501,2.1635219298477148e-06,679.8590442143136,-0.45430088212495306,0.6515224347324601,4.916666666666667
848.0,62.0,Male,West,Secondary,Unemployed,783018.95,559331.98,Home,367.0,4.0,37.0,66.98,2022-03-16 12:25:06.073388,1.0,2022,3,16,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.57091345357556,1.2771066688658443e-06,884.8835799131996,0.39836960634000174,0.714327514040369,3.0833333333333335
849.0,30.0,Male,West,Secondary,Salaried,631421.74,138593.58,Car,805.0,4.0,25.0,56.38,2026-01-08 12:25:06.073390,1.0,2026,1,8,3,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.355730869661805,1.583725033406304e-06,794.6205006164893,0.0035082681307508894,0.21949446973428566,2.0833333333333335
850.0,21.0,Male,East,Post-Graduate,Unemployed,846442.79,332372.92,Education,327.0,2.0,16.0,23.75,2025-08-10 12:25:06.073392,0.0,2025,8,10,6,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.648799075515358,1.1814133576430396e-06,920.0232551408687,0.560137792130571,0.3926702713127251,1.3333333333333333
851.0,18.0,Male,West,Post-Graduate,Unemployed,886574.49,272981.08,Home,350.0,2.0,166.0,30.93,2018-05-31 12:25:06.073395,0.0,2018,5,31,3,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.695121555975252,1.1279355354161662e-06,941.5808462367955,0.6615759975887144,0.3079054079257345,13.833333333333334
852.0,66.0,Female,South,Secondary,Self-Employed,311454.66,379861.7,Business,559.0,3.0,171.0,49.7,2021-07-26 12:25:06.073397,0.0,2021,7,26,0,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.64901226357865,3.210729899723126e-06,558.0812306465789,-0.8835232026148255,1.2196372338753898,14.25
853.0,57.0,Male,West,Post-Graduate,Salaried,428194.49,589399.62,Education,483.0,6.0,87.0,43.47,2021-05-14 12:25:06.073399,0.0,2021,5,14,4,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.967335122620787,2.3353819069883243e-06,654.3657157889616,-0.549075471856473,1.3764764231319278,7.25
854.0,43.97157894736842,Male,East,Secondary,Self-Employed,762709.61,209213.77,Business,322.0,1.0,142.0,72.29,2018-10-29 12:25:06.073401,0.0,2018,10,29,0,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.544633959160855,1.3111132674553984e-06,873.3324739181522,0.346169442517519,0.2743033092240702,11.833333333333334
855.0,51.0,Male,South,Secondary,Salaried,644156.5455263158,120390.34,Business,428.0,9.0,134.0,68.75,2017-05-20 12:25:06.073403,1.0,2017,5,20,5,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.18689609045520703,11.166666666666666
856.0,45.0,Male,East,Secondary,Self-Employed,884035.39,178600.89,Business,590.0,3.0,23.0,55.97,2020-06-25 12:25:06.073405,0.0,2020,6,25,3,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.69225350593089,1.131175154452635e-06,940.2315619037685,0.6551782979971518,0.2020291178614467,1.9166666666666667
857.0,48.0,Male,West,Primary,Unemployed,531223.56,265077.29,Home,800.0,3.0,126.0,75.78,2019-06-27 12:25:06.073407,0.0,2019,6,27,3,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.182940111015318,1.8824430858392539e-06,728.8508489396168,-0.2650378747495331,0.49899385110103167,10.5
858.0,25.0,Male,East,Post-Graduate,Salaried,715006.61,309634.63,Other,485.0,0.0,60.0,55.01,2019-06-19 12:25:06.073409,0.0,2019,6,19,2,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.480048464976148,1.3985865129463448e-06,845.5806348302922,0.22274782064148127,0.43305142311901146,5.0
859.0,56.0,Female,East,Graduate,Salaried,576721.87,317179.32,Education,778.0,9.0,140.0,87.15,2024-08-09 12:25:06.073411,0.0,2024,8,9,4,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.265117135484443,1.733935052722983e-06,759.4220631506566,-0.14225260527827158,0.5499692945578776,11.666666666666666
860.0,43.0,Female,North,Graduate,Unemployed,321522.09,570399.14,Car,791.0,7.0,141.0,27.38,2018-11-17 12:25:06.073413,0.0,2018,11,17,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.680824639676553,3.1101965336299794e-06,567.0291791433665,-0.8540368407710371,1.7740589456855047,11.75
861.0,51.0,Female,West,Post-Graduate,Self-Employed,811108.92,543725.86,Other,812.0,0.0,100.0,67.13,2022-01-27 12:25:06.073416,0.0,2022,1,27,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.606158860288172,1.2328785228024334e-06,900.6158559563562,0.47024332469425856,0.6703487615448736,8.333333333333334
862.0,20.0,Male,West,Secondary,Salaried,1150144.61,495441.97,Home,366.0,7.0,103.0,39.6,2022-11-16 12:25:06.073420,0.0,2022,11,16,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.955399109715431,8.694551292509823e-07,1072.4479521170247,1.3125274121845394,0.4307649365934949,8.583333333333334
863.0,67.0,Male,East,Graduate,Unemployed,496998.34,677165.8,Business,766.0,6.0,134.0,32.32,2017-07-26 12:25:06.073422,0.0,2017,7,26,2,1,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.116343977110077,2.0120751065786123e-06,704.9810919450251,-0.358413778902613,1.3625111906812406,11.166666666666666
864.0,29.0,Female,North,Graduate,Self-Employed,535528.29,423614.77,Car,584.0,8.0,63.0,24.43,2023-12-05 12:25:06.073424,0.0,2023,12,5,1,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.191010863919423,1.867311496631678e-06,731.7979844191975,-0.25335676971309373,0.7910222072488458,5.25
865.0,18.0,Female,West,Post-Graduate,Salaried,70180.09,466253.26,Education,716.0,7.0,38.0,54.2,2017-01-20 12:25:06.073427,0.0,2017,1,20,4,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,11.158834180507046,1.4248852504285699e-05,264.9152505991303,-1.6544360737197106,6.643668596036283,3.1666666666666665
866.0,61.0,Male,South,Graduate,Salaried,870300.58,420715.58,Other,399.0,4.0,128.0,27.24,2018-09-12 12:25:06.073429,0.0,2018,9,12,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.676595074241888,1.1490269844161377e-06,932.8990191869643,0.6205242416781985,0.483414109640143,10.666666666666666
867.0,22.0,Male,East,Secondary,Unemployed,644156.5455263158,396135.8,Other,488.0,7.0,50.0,26.03,2017-10-06 12:25:06.073431,0.0,2017,10,6,4,1,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.6149682134741524,4.166666666666667
868.0,47.0,Male,West,Post-Graduate,Salaried,253323.23,359159.48,Car,687.0,9.0,180.0,89.24,2022-08-04 12:25:06.073433,0.0,2022,8,4,3,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.442425488738229,3.9475102717177905e-06,503.3122589407097,-1.0566971888826926,1.4177913332306713,15.0
869.0,47.0,Male,South,Secondary,Unemployed,187022.91,240471.44,Home,540.0,2.0,40.0,74.14,2022-10-16 12:25:06.073435,0.0,2022,10,16,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.138991748625774,5.346909921838336e-06,432.46145492980065,-1.2615998403284137,1.2857860034366912,3.3333333333333335
870.0,34.0,Male,West,Graduate,Salaried,210153.74,112983.26,Education,716.0,9.0,8.0,69.86,2022-02-26 12:25:06.073437,0.0,2022,2,26,5,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.255599395496526,4.7583985019800176e-06,458.42528289787856,-1.1890656543844753,0.5376219333522211,0.6666666666666666
871.0,65.0,Female,South,Graduate,Self-Employed,729033.83,280401.9,Car,475.0,6.0,189.0,73.52,2021-05-16 12:25:06.073439,0.0,2021,5,16,6,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.499476787627252,1.3716765768241828e-06,853.8347790995632,0.25916198311614747,0.3846212459029508,15.75
872.0,64.0,Female,East,Secondary,Unemployed,748998.28,384866.05,Business,686.0,3.0,8.0,87.51,2018-01-11 12:25:06.073441,0.0,2018,1,11,3,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.526493301217185,1.3351147680676008e-06,865.4468672310277,0.3108130013869485,0.5138410331195954,0.6666666666666666
873.0,40.0,Female,West,Primary,Unemployed,415333.21,310839.29,Education,770.0,4.0,104.0,55.86,2021-08-14 12:25:06.073443,0.0,2021,8,14,5,0,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.936838800413613,2.407699572833165e-06,644.463505561021,-0.5851949730753319,0.7484094276978236,8.666666666666666
874.0,32.0,Female,West,Graduate,Salaried,699852.01,140199.65,Other,532.0,8.0,34.0,27.62,2018-09-28 12:25:06.073447,0.0,2018,9,28,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.458625606261169,1.4288714711679242e-06,836.5715809182141,0.18328932285504193,0.20032756639507257,2.8333333333333335
875.0,54.0,Female,North,Primary,Salaried,631775.42,275117.54,Car,751.0,6.0,188.0,78.98,2017-01-27 12:25:06.073448,1.0,2017,1,27,4,0,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.35629084471632,1.5828384351540057e-06,794.8430159471743,0.00444455529302067,0.4354673057714084,15.666666666666666
876.0,38.0,Female,East,Graduate,Unemployed,526546.06,267299.58,Other,571.2631578947369,3.0,57.0,69.42,2020-07-11 12:25:06.073451,0.0,2020,7,11,5,0,"(-53685.535, 1401611.145]",1,"(471604.652, 619045.785]",2,13.17409598927782,1.8991654800997272e-06,725.6349357631564,-0.27774622256343756,0.5076470992870026,4.75
877.0,31.0,Other,South,Primary,Salaried,644156.5455263158,290646.8,Other,528.0,5.0,174.0,43.14,2026-01-14 12:25:06.073452,0.0,2026,1,14,2,2,"(-53685.535, 1401611.145]",1,"(619045.785, 733802.48]",0,13.375698611078434,1.5524152545367443e-06,802.593636609658,0.03717278505943743,0.4512052264601667,14.5
878.0,19.0,Male,West,Primary,Self-Employed,359012.88,373637.3,Other,470.0,9.0,22.0,47.89,2016-08-07 12:25:06.073455,0.0,2016,8,7,6,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,12.791116329675669,2.7854076282510303e-06,599.1768353332762,-0.7453797399326525,1.040735084490562,1.8333333333333333
879.0,28.0,Male,West,Primary,Salaried,829507.84,405938.71,Home,512.0,6.0,87.0,42.9,2023-08-23 12:25:06.073457,0.0,2023,8,23,2,1,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.628589045578153,1.2055326619545129e-06,910.7732099705173,0.5171227813600705,0.4893729636117725,7.25
880.0,68.0,Male,South,Secondary,Self-Employed,454295.69,224992.28,Other,581.0,9.0,40.0,84.4,2022-05-07 12:25:06.073459,0.0,2022,5,7,5,1,"(-53685.535, 1401611.145]",1,"(-47887.541, 471604.652]",2,13.026505765786547,2.2012046796995153e-06,674.0146066666508,-0.47625443022776226,0.495255149790217,3.3333333333333335
881.0,56.0,Female,East,Primary,Salaried,956307.34,447168.18,Business,340.0,8.0,173.0,37.48,2024-10-18 12:25:06.073461,0.0,2024,10,18,4,0,"(-53685.535, 1401611.145]",1,"(733802.48, 5750107.2]",0,13.770835671412227,1.0456878374604575e-06,977.9096788558747,0.836261547625657,0.4675988160877234,14.416666666666666
