Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term_months,Default_Status
CUST103751,45,1548107,1447636,511,24,No
CUST103752,30,876935,282321,734,36,No
CUST103753,39,1885124,187837,572,24,No
CUST103754,31,1226153,494842,589,60,Yes
CUST103755,33,632859,794067,782,48,No
CUST103756,28,1702148,191879,533,48,No
CUST103757,60,601072,60204,707,12,No
CUST103758,24,631385,763304,445,12,Yes
CUST103759,51,891150,152903,729,48,No
CUST103760,48,1541708,465874,731,48,No
CUST103761,31,1751771,873513,844,12,No
CUST103762,63,1587168,830975,796,12,No
CUST103763,21,1156010,915754,388,24,No
CUST103764,58,1624150,624592,710,48,No
CUST103765,44,943264,1419268,540,48,No
CUST103766,51,660522,1078341,522,60,Yes
CUST103767,61,865329,1459167,767,24,Yes
CUST103768,46,474548,386239,621,36,Yes
CUST103769,25,1650781,1190170,674,36,No
CUST103770,40,658521,400425,411,36,No
CUST103771,61,1677775,875177,826,12,No
CUST103772,31,370534,552939,711,36,Yes
CUST103773,53,481504,1272196,568,60,Yes
CUST103774,58,1072089,191753,551,12,Yes
CUST103775,47,619503,188056,673,12,No
CUST103776,54,396544,208651,749,36,Yes
CUST103777,35,1495088,284347,836,12,No
CUST103778,52,1282736,736841,667,24,No
CUST103779,41,1517509,1099520,554,24,No
CUST103780,25,358253,668281,762,36,No
CUST103781,26,869745,321258,567,60,No
CUST103782,58,1314217,876278,425,12,No
CUST103783,42,1859537,789026,692,48,No
CUST103784,38,1479898,1307496,633,36,No
CUST103785,34,467688,1355381,667,12,Yes
CUST103786,30,971143,1393316,755,36,No
CUST103787,33,606491,678375,366,36,Yes
CUST103788,51,787536,1042791,365,60,No
CUST103789,50,496694,843339,699,48,Yes
CUST103790,23,1115356,305035,586,12,No
CUST103791,50,1661433,1257762,485,36,Yes
CUST103792,26,1451397,396990,583,36,No
CUST103793,49,980237,855428,815,12,Yes
CUST103794,28,1526325,1497839,536,36,No
CUST103795,64,696389,1389487,317,36,Yes
CUST103796,63,250713,1377067,713,36,Yes
CUST103797,64,1662182,152063,308,24,No
CUST103798,53,1586123,420729,719,24,No
CUST103799,37,1044898,1166014,328,48,Yes
CUST103800,31,1776845,1194935,647,60,No
CUST103801,33,1188722,473756,749,12,No
CUST103802,31,1629958,704539,679,60,No
CUST103803,51,295335,506985,665,60,No
CUST103804,48,307441,746203,526,24,No
CUST103805,64,1265560,77690,417,48,Yes
CUST103806,26,1898444,577282,711,60,No
CUST103807,61,1097748,1202109,655,60,No
CUST103808,36,615976,1166122,553,36,No
CUST103809,24,856884,1499169,842,12,No
CUST103810,55,842742,390716,743,48,No
CUST103811,46,1297978,600755,380,12,No
CUST103812,32,291656,820878,345,24,No
CUST103813,31,265614,705408,348,60,No
CUST103814,57,366963,218050,748,60,No
CUST103815,45,553153,563672,706,12,No
CUST103816,38,633048,1049078,582,24,Yes
CUST103817,39,1556556,929577,772,36,No
CUST103818,43,1187938,754582,715,36,No
CUST103819,58,983077,622403,420,60,No
CUST103820,38,1136066,926038,302,60,No
CUST103821,46,1182014,1153183,615,48,No
CUST103822,26,1903913,1120572,759,12,No
CUST103823,24,1062839,1022425,526,60,No
CUST103824,64,994042,1182273,378,24,Yes
CUST103825,49,1882245,1406742,843,12,Yes
CUST103826,54,1734710,876580,370,48,No
CUST103827,37,1264367,402868,496,36,No
CUST103828,63,1306623,289190,357,48,No
CUST103829,63,1742640,58888,723,12,No
CUST103830,36,434898,485413,768,36,No
CUST103831,22,661122,1051830,347,24,No
CUST103832,54,875025,1320008,734,36,No
CUST103833,28,270246,411085,484,36,No
CUST103834,33,1445512,329477,464,24,No
CUST103835,62,1483531,551616,630,60,No
CUST103836,28,548292,610643,629,60,No
CUST103837,50,770178,280487,420,36,No
CUST103838,52,1648586,703974,512,36,No
CUST103839,56,1805752,517119,806,48,Yes
CUST103840,50,1386397,1033762,467,60,No
CUST103841,21,770819,823890,845,24,Yes
CUST103842,63,1007040,299434,726,36,No
CUST103843,59,543130,939602,520,36,No
CUST103844,37,1237886,1436395,309,48,No
CUST103845,40,546140,1279502,419,48,No
CUST103846,44,1828881,641952,546,48,No
CUST103847,42,1745739,550638,659,12,No
CUST103848,49,257676,660441,520,24,No
CUST103849,42,1784424,1354925,805,12,No
CUST103850,64,1696193,1000128,357,36,No
CUST103851,29,1299044,621284,759,48,No
CUST103852,57,1233388,359091,427,48,No
CUST103853,30,887823,471172,385,48,No
CUST103854,56,1149167,501813,403,60,No
CUST103855,57,1186210,702632,442,24,Yes
CUST103856,48,651989,279685,504,12,No
CUST103857,48,1019555,377608,337,24,No
CUST103858,62,1867210,185024,662,48,Yes
CUST103859,63,865078,1024384,608,36,No
CUST103860,41,1244281,233273,351,60,No
CUST103861,44,917997,694742,300,24,No
CUST103862,62,1179874,174444,310,36,No
CUST103863,60,247599,424319,513,48,No
CUST103864,22,348469,354604,817,48,No
CUST103865,28,440270,1252444,714,48,No
CUST103866,47,1293982,212818,307,48,No
CUST103867,42,1316136,530001,304,60,No
CUST103868,57,716394,1098591,661,60,No
CUST103869,47,1877007,1255605,411,24,Yes
CUST103870,49,720112,655829,572,48,Yes
CUST103871,23,1393151,1483414,721,60,No
CUST103872,64,1303519,212948,564,36,No
CUST103873,33,1324415,766087,757,60,No
CUST103874,30,806962,1145622,511,60,No
CUST103875,56,749633,1108335,377,24,Yes
CUST103876,29,1498071,1278080,520,60,No
CUST103877,47,1298966,1367132,668,36,No
CUST103878,54,1998977,332648,646,48,Yes
CUST103879,21,521701,1469220,324,12,No
CUST103880,52,1182558,320651,719,24,No
CUST103881,45,1250482,1119626,653,36,No
CUST103882,49,1157671,448036,716,24,Yes
CUST103883,27,732249,536383,814,48,No
CUST103884,23,1405788,1198729,514,60,No
CUST103885,40,1105721,281329,411,60,No
CUST103886,40,389773,626209,727,36,Yes
CUST103887,50,1588287,1089786,515,48,No
CUST103888,55,542808,187912,712,12,No
CUST103889,55,1329775,546586,679,12,No
CUST103890,59,299764,605728,531,60,No
CUST103891,47,1370933,688803,557,48,No
CUST103892,46,1591449,1483903,555,48,Yes
CUST103893,34,621777,378443,702,36,No
CUST103894,37,512712,1059589,723,12,Yes
CUST103895,38,1095781,1137599,364,36,Yes
CUST103896,49,1059734,1279677,489,24,No
CUST103897,40,1212884,352085,472,48,Yes
CUST103898,47,1867832,958109,526,12,No
CUST103899,38,360576,792319,687,36,No
CUST103900,24,1813161,126054,700,60,No
CUST103901,21,810682,1426083,512,24,No
CUST103902,21,1113605,551772,352,36,No
CUST103903,46,1112374,636030,438,60,No
CUST103904,40,1710399,1091963,717,12,No
CUST103905,43,216939,619503,442,12,Yes
CUST103906,30,643931,1092585,808,24,No
CUST103907,31,506604,209245,785,60,No
CUST103908,61,399294,896200,736,48,No
CUST103909,61,1130170,1340019,842,12,Yes
CUST103910,25,262119,1202167,592,48,No
CUST103911,21,890681,1347621,583,48,No
CUST103912,37,1392834,112583,313,36,No
CUST103913,42,1658251,305931,571,36,No
CUST103914,54,1203750,1258572,324,12,No
CUST103915,61,1467403,1390824,621,48,Yes
CUST103916,49,1515777,814948,402,36,Yes
CUST103917,24,1178167,874026,339,60,No
CUST103918,25,349805,315808,534,60,No
CUST103919,31,350685,771393,388,60,Yes
CUST103920,41,1881476,504377,399,60,No
CUST103921,55,577224,778537,443,48,No
CUST103922,32,679498,702692,381,60,Yes
CUST103923,46,1384836,1300240,528,48,No
CUST103924,39,438178,1393619,694,12,No
CUST103925,27,459418,907411,812,12,No
CUST103926,27,229680,591529,496,60,No
CUST103927,46,434433,882643,573,60,Yes
CUST103928,60,564446,255320,671,60,No
CUST103929,25,667616,1041261,379,12,No
CUST103930,41,648934,81346,534,36,No
CUST103931,34,760733,416595,586,12,No
CUST103932,24,1247725,782484,844,60,No
CUST103933,43,1778660,1247590,736,36,No
CUST103934,62,1943067,872805,426,36,Yes
CUST103935,40,1649915,946445,716,24,No
CUST103936,35,863582,1100592,340,48,No
CUST103937,49,1010506,1013813,768,60,No
CUST103938,28,1671617,581562,596,48,No
CUST103939,61,1023271,1075743,341,24,No
CUST103940,39,1113946,65748,578,48,No
CUST103941,59,792610,919440,758,60,No
CUST103942,48,1042753,703576,332,24,No
CUST103943,47,1220004,477345,575,48,No
CUST103944,24,1882964,1299657,389,12,No
CUST103945,35,1771897,466706,823,36,Yes
CUST103946,55,619204,942055,459,24,No
CUST103947,57,1021939,222507,757,12,No
CUST103948,21,299244,570140,698,60,No
CUST103949,23,1740436,273023,390,36,Yes
CUST103950,44,587932,1443826,765,24,No
CUST103951,47,1605971,987302,519,36,No
CUST103952,60,1378940,1415358,718,24,No
CUST103953,56,1658835,1167648,678,24,Yes
CUST103954,54,1717553,1165885,746,48,No
CUST103955,49,602968,1259542,445,36,No
CUST103956,44,1448641,551775,532,36,Yes
CUST103957,44,1946552,1485444,670,12,No
CUST103958,62,252127,235639,533,60,Yes
CUST103959,24,1192281,760419,666,12,No
CUST103960,23,1061864,1482132,780,48,No
CUST103961,54,1860226,468810,662,24,No
CUST103962,43,1521696,354893,810,48,Yes
CUST103963,43,1887040,910966,394,48,No
CUST103964,25,299122,1350325,515,12,No
CUST103965,51,532548,319284,842,24,No
CUST103966,61,1592652,1423946,434,60,No
CUST103967,26,821458,812449,382,48,Yes
CUST103968,57,1588427,925247,690,60,No
CUST103969,30,1731439,1381211,346,24,No
CUST103970,60,1466488,249888,691,24,No
CUST103971,27,1484427,216052,684,12,No
CUST103972,59,1604509,1325173,680,36,No
CUST103973,58,820804,1106654,376,12,No
CUST103974,41,1780821,665942,558,60,No
CUST103975,40,707750,179101,698,12,No
CUST103976,23,1356300,532737,399,24,No
CUST103977,42,598008,591285,800,48,No
CUST103978,24,1523957,523026,682,36,No
CUST103979,48,1199291,706228,491,24,No
CUST103980,32,1652499,558715,644,48,Yes
CUST103981,58,1938142,469614,309,60,No
CUST103982,56,1776407,262650,563,60,No
CUST103983,61,899495,409500,567,60,No
CUST103984,25,447541,1474431,494,12,Yes
CUST103985,33,1231328,857678,706,60,No
CUST103986,43,828935,201633,595,60,No
CUST103987,50,1807895,1133088,396,12,No
CUST103988,57,374001,1068064,761,48,No
CUST103989,45,1576467,275226,386,24,Yes
CUST103990,47,1699643,1307043,376,36,No
CUST103991,34,517455,894297,782,60,No
CUST103992,56,705329,991084,445,60,No
CUST103993,59,265867,514175,410,60,No
CUST103994,36,288780,939825,596,12,Yes
CUST103995,42,1305772,646432,725,12,No
CUST103996,41,797993,747845,633,12,Yes
CUST103997,41,1044326,1215939,822,36,No
CUST103998,28,1074072,362809,837,24,No
CUST103999,36,700653,231675,461,60,No
CUST104000,51,476735,1250686,729,48,No
CUST104001,62,1870111,667830,368,60,No
CUST104002,30,1952829,937743,432,60,No
CUST104003,52,200727,216964,488,60,No
CUST104004,54,1292398,444969,578,60,No
CUST104005,29,1219051,1062571,729,24,Yes
CUST104006,37,1614119,723356,841,48,No
CUST104007,31,1360689,905243,460,12,No
CUST104008,52,1468182,1012715,752,48,No
CUST104009,30,592575,166737,469,60,No
CUST104010,42,590732,506036,356,48,No
CUST104011,37,1832955,312968,539,60,No
CUST104012,24,673594,692006,657,48,No
CUST104013,45,354591,378761,500,36,No
CUST104014,41,1659185,1372237,743,48,Yes
CUST104015,57,1454179,1463788,601,12,No
CUST104016,58,379006,517018,405,12,Yes
CUST104017,21,1223300,529818,400,48,No
CUST104018,45,1621525,1308061,396,48,No
CUST104019,56,1198607,322126,328,24,No
CUST104020,37,1408488,469814,805,48,No
CUST104021,61,813655,195711,737,12,No
CUST104022,44,213265,950050,678,36,Yes
CUST104023,22,1647216,1108271,372,12,Yes
CUST104024,60,1662417,1147158,553,24,No
CUST104025,35,1852486,1391814,815,48,No
CUST104026,52,1933123,1382907,849,36,Yes
CUST104027,59,1546649,954445,319,12,No
CUST104028,26,524036,703009,834,36,No
CUST104029,21,875899,680971,720,60,No
CUST104030,43,518774,569382,745,12,Yes
CUST104031,59,1470287,1058725,435,60,No
CUST104032,37,686626,1010985,804,36,No
CUST104033,54,1126719,197049,600,48,No
CUST104034,61,1419033,1095323,332,48,No
CUST104035,49,855313,1462160,577,48,No
CUST104036,29,811868,285994,432,60,No
CUST104037,33,539606,1303149,826,48,No
CUST104038,26,837684,1159057,425,24,No
CUST104039,26,1607757,339884,644,12,No
CUST104040,40,1343886,1018147,316,12,No
CUST104041,23,1404656,1372601,677,36,Yes
CUST104042,37,1559648,1397716,359,60,Yes
CUST104043,32,938456,737537,766,12,No
CUST104044,21,1338452,1164702,690,60,No
CUST104045,37,749264,1417251,486,36,Yes
CUST104046,23,1635704,76119,797,48,No
CUST104047,46,882986,692032,660,36,No
CUST104048,35,560400,1215470,748,24,Yes
CUST104049,56,1611257,1257563,480,48,No
CUST104050,52,390861,1494500,429,48,Yes
CUST104051,52,833619,481965,448,48,Yes
CUST104052,24,1967581,1143565,771,36,No
CUST104053,38,451666,1025648,799,24,Yes
CUST104054,39,1518246,1105129,654,60,No
CUST104055,63,828151,51379,510,36,No
CUST104056,55,1157004,402935,329,12,No
CUST104057,60,1447697,1466384,323,12,Yes
CUST104058,34,535510,119306,521,36,No
CUST104059,53,1197821,1342401,700,60,Yes
CUST104060,34,652333,976592,811,12,No
CUST104061,54,1304672,561030,387,60,No
CUST104062,24,1911846,328494,764,48,No
CUST104063,44,1057617,1198175,349,36,Yes
CUST104064,49,250248,1440229,402,48,No
CUST104065,39,1454304,592057,667,12,No
CUST104066,26,1182716,752609,791,60,No
CUST104067,53,279888,675872,567,48,No
CUST104068,60,1454930,1407085,696,12,No
CUST104069,39,440346,362329,619,24,No
CUST104070,21,818821,1225101,819,48,No
CUST104071,25,241954,1493412,748,24,No
CUST104072,47,551863,610591,775,24,Yes
CUST104073,36,864164,1118165,539,12,No
CUST104074,26,1996641,1363602,557,36,No
CUST104075,60,462739,230394,689,60,No
CUST104076,33,1540312,703524,642,12,Yes
CUST104077,55,1813507,467740,686,48,No
CUST104078,39,1503369,1069705,693,60,No
CUST104079,32,524809,65861,569,36,Yes
CUST104080,36,1138327,665995,448,12,No
CUST104081,63,468116,1414981,679,36,Yes
CUST104082,30,1526602,708197,327,48,No
CUST104083,45,1970330,386279,448,12,No
CUST104084,40,664271,628668,719,48,No
CUST104085,51,1927705,679313,579,60,No
CUST104086,24,749308,270421,481,60,Yes
CUST104087,64,1160252,1005759,465,36,Yes
CUST104088,43,564765,1343073,316,36,Yes
CUST104089,22,244912,1033276,449,60,No
CUST104090,42,212879,94397,638,24,Yes
CUST104091,57,758086,913517,344,60,No
CUST104092,28,1880655,900297,801,12,Yes
CUST104093,27,1731618,937159,488,48,No
CUST104094,34,901433,327132,360,60,No
CUST104095,23,1586511,1257371,593,60,No
CUST104096,36,687947,608088,332,48,Yes
CUST104097,39,858210,208502,598,48,No
CUST104098,38,359472,249548,714,12,No
CUST104099,36,998385,1356229,848,48,Yes
CUST104100,28,830698,94420,730,36,No
CUST104101,53,1898019,874142,794,60,No
CUST104102,32,1403183,666323,399,48,No
CUST104103,31,1979472,867715,322,12,No
CUST104104,25,1716831,1295817,719,48,No
CUST104105,47,1501288,1039862,723,60,No
CUST104106,32,1252631,1348439,786,24,No
CUST104107,37,500314,75968,388,48,No
CUST104108,26,1242835,1161084,508,36,No
CUST104109,53,429016,810151,570,60,Yes
CUST104110,25,1538971,425579,705,12,No
CUST104111,48,860284,1183942,577,60,No
CUST104112,34,1296613,1101674,505,24,Yes
CUST104113,25,292115,1194000,627,12,No
CUST104114,53,1720608,778993,635,24,No
CUST104115,61,682870,1398964,337,24,No
CUST104116,39,1318976,1223925,527,36,Yes
CUST104117,42,1872389,625257,782,48,Yes
CUST104118,25,563308,665032,433,36,No
CUST104119,22,1472033,251495,689,36,No
CUST104120,50,1997038,167286,724,36,No
CUST104121,59,341774,1011915,809,12,No
CUST104122,24,1093164,1173604,726,48,Yes
CUST104123,53,215385,968958,773,48,Yes
CUST104124,33,1148729,985026,660,12,No
CUST104125,40,1808885,88575,510,36,Yes
CUST104126,27,708670,964306,478,36,No
CUST104127,35,317369,655599,357,24,Yes
CUST104128,43,944990,977906,372,24,No
CUST104129,34,1821975,1046114,514,60,No
CUST104130,43,289402,655069,372,24,No
CUST104131,39,844062,626469,766,48,No
CUST104132,49,453724,665760,570,12,No
CUST104133,40,939945,994506,798,36,No
CUST104134,49,1476176,979964,653,60,No
CUST104135,44,904397,169783,533,24,No
CUST104136,38,1721895,211554,618,60,No
CUST104137,30,1898559,983951,318,12,No
CUST104138,61,334585,229300,671,12,No
CUST104139,28,970543,1148702,483,60,No
CUST104140,46,868695,1153690,576,60,No
CUST104141,49,1948076,1454460,444,60,No
CUST104142,30,1352702,256422,380,36,No
CUST104143,37,1984309,763161,621,48,Yes
CUST104144,22,1850522,850322,734,24,No
CUST104145,26,1414488,171284,342,24,No
CUST104146,25,1247738,1413202,612,24,No
CUST104147,48,1879697,1293045,592,60,No
CUST104148,61,1367213,1240866,368,60,No
CUST104149,25,1107153,1432311,355,60,Yes
CUST104150,38,817508,662529,503,36,No
CUST104151,46,1274969,871154,719,36,No
CUST104152,40,1830344,885863,849,36,Yes
CUST104153,61,1103675,1281191,542,36,Yes
CUST104154,47,1728127,354144,500,12,No
CUST104155,32,1913043,935697,773,36,No
CUST104156,27,721397,1449467,826,36,No
CUST104157,23,992425,211686,376,36,No
CUST104158,30,1213845,591889,777,24,No
CUST104159,54,1342226,1483974,739,24,No
CUST104160,45,1766772,776903,562,24,No
CUST104161,55,1104027,431148,484,48,Yes
CUST104162,36,252066,983796,354,12,No
CUST104163,22,573994,999014,607,60,No
CUST104164,44,1264714,340144,815,36,No
CUST104165,30,318558,1229015,598,24,No
CUST104166,58,458480,1338267,529,12,No
CUST104167,42,637743,1217853,676,36,No
CUST104168,46,1519910,342527,585,48,Yes
CUST104169,63,1326998,1241433,437,60,Yes
CUST104170,59,1959634,860713,777,36,No
CUST104171,47,1855179,1474558,306,60,No
CUST104172,49,1211214,579129,718,36,No
CUST104173,58,229086,1195780,771,48,Yes
CUST104174,40,325604,1158731,719,12,No
CUST104175,47,1367900,368457,575,60,No
CUST104176,61,676785,835428,389,60,No
CUST104177,40,940970,568985,581,12,No
CUST104178,64,1639641,1247091,847,60,No
CUST104179,39,203435,1231570,470,24,No
CUST104180,40,1408590,868408,654,12,Yes
CUST104181,55,914995,717351,503,48,Yes
CUST104182,22,1670851,1202981,588,36,Yes
CUST104183,50,912917,576761,761,36,No
CUST104184,54,575601,713468,472,12,Yes
CUST104185,42,1038821,294826,600,24,No
CUST104186,23,1039446,1352432,828,48,No
CUST104187,26,1674618,813707,439,36,No
CUST104188,35,492441,569637,577,36,No
CUST104189,47,768178,475426,810,24,No
CUST104190,30,483466,1082018,645,60,Yes
CUST104191,29,760027,1426236,439,12,Yes
CUST104192,53,1651511,738722,413,24,No
CUST104193,52,803841,1153180,806,24,No
CUST104194,26,208314,558410,665,24,Yes
CUST104195,61,818119,1103465,696,24,No
CUST104196,56,1618378,910180,410,60,No
CUST104197,22,1022545,868403,657,48,No
CUST104198,49,841462,708561,537,24,No
CUST104199,24,346429,1335806,302,24,No
CUST104200,21,429937,286139,703,12,No
CUST104201,39,744653,1188458,324,36,No
CUST104202,46,501173,350102,808,60,No
CUST104203,45,1512457,1366401,764,24,No
CUST104204,30,593186,151982,360,48,Yes
CUST104205,35,1978568,96870,807,48,No
CUST104206,42,1858338,263328,422,48,No
CUST104207,41,540362,209224,796,12,No
CUST104208,42,979966,238691,354,48,No
CUST104209,56,1407147,632523,462,12,No
CUST104210,54,965387,1041244,338,60,No
CUST104211,50,441474,360495,382,48,No
CUST104212,45,328692,870173,845,36,No
CUST104213,48,962790,463870,412,24,No
CUST104214,21,1950093,1290962,724,60,No
CUST104215,24,1639131,1362128,529,36,No
CUST104216,27,1420682,571817,582,60,No
CUST104217,29,1248870,157042,586,48,Yes
CUST104218,56,1215576,818013,454,60,No
CUST104219,39,1011028,706578,464,60,No
CUST104220,21,298185,1280220,481,60,No
CUST104221,30,997866,1026302,538,12,No
CUST104222,56,258382,434333,638,36,No
CUST104223,29,1548818,683556,811,48,No
CUST104224,62,728943,1168210,565,24,No
CUST104225,52,807317,1478146,486,48,No
CUST104226,52,1556948,188691,339,48,Yes
CUST104227,26,203771,1116802,792,12,No
CUST104228,58,1584819,1123898,690,12,No
CUST104229,37,1893675,984382,559,60,No
CUST104230,30,1174303,741572,475,48,No
CUST104231,47,1216972,144835,628,36,No
CUST104232,55,520580,1353603,499,12,No
CUST104233,41,1356355,123079,495,12,No
CUST104234,45,849179,1122522,830,36,No
CUST104235,48,979085,947165,361,12,No
CUST104236,35,1733895,1105829,626,36,No
CUST104237,24,978760,129311,580,24,No
CUST104238,49,756664,869245,526,36,No
CUST104239,29,1236658,1031835,357,24,No
CUST104240,47,680674,995136,776,60,Yes
CUST104241,46,1326500,1409085,675,60,Yes
CUST104242,39,753620,1004940,542,12,Yes
CUST104243,48,593145,1248061,666,36,No
CUST104244,37,1819601,276833,799,12,No
CUST104245,63,593056,612773,551,36,Yes
CUST104246,61,289031,1297880,621,12,Yes
CUST104247,62,1715762,947936,675,60,No
CUST104248,40,383024,1412617,708,60,No
CUST104249,60,1531711,1103580,787,12,Yes
CUST104250,59,1276048,1406644,642,36,No
CUST104251,43,259946,1087140,539,48,Yes
CUST104252,52,1747358,87170,438,36,No
CUST104253,53,1144353,1216691,421,12,Yes
CUST104254,25,1512261,940648,719,36,No
CUST104255,63,853525,902362,603,24,No
CUST104256,54,1251341,228475,414,36,No
CUST104257,60,505218,348509,642,60,Yes
CUST104258,31,564939,1422908,550,60,No
CUST104259,23,1933219,410777,306,24,No
CUST104260,53,1874251,994177,478,36,No
CUST104261,31,693377,1162047,444,48,No
CUST104262,36,1921742,460372,715,36,No
CUST104263,38,1208022,444861,420,60,No
CUST104264,50,873616,1419796,423,60,Yes
CUST104265,30,566047,1042855,449,12,No
CUST104266,38,718790,100151,696,60,No
CUST104267,58,1398301,412009,680,12,No
CUST104268,39,1876443,607829,300,60,Yes
CUST104269,56,1728461,122847,543,60,No
CUST104270,33,239339,792459,697,48,No
CUST104271,23,1667549,261811,550,12,No
CUST104272,30,504543,887387,598,12,No
CUST104273,58,1215109,976794,596,60,No
CUST104274,21,1656498,543570,799,12,No
CUST104275,47,1800773,1026446,414,60,No
CUST104276,28,718993,473359,300,60,Yes
CUST104277,62,1194135,992013,781,36,No
CUST104278,37,912932,1448500,809,12,No
CUST104279,29,1727671,742101,634,24,No
CUST104280,26,1181271,567649,764,12,Yes
CUST104281,63,1406117,149919,440,12,Yes
CUST104282,45,332385,1473574,436,48,Yes
CUST104283,59,1649639,1315322,466,24,No
CUST104284,48,1192206,1292596,642,24,No
CUST104285,53,341002,1141838,709,48,Yes
CUST104286,57,203285,1497298,364,48,Yes
CUST104287,29,585781,594893,366,12,Yes
CUST104288,38,760151,652878,732,36,No
CUST104289,41,1396352,340375,349,48,Yes
CUST104290,22,1136209,1175699,613,24,No
CUST104291,63,1904491,1447931,608,24,No
CUST104292,58,1794187,481838,414,12,No
CUST104293,60,1581688,1257540,641,36,No
CUST104294,56,1302491,1050783,829,60,No
CUST104295,63,571687,905742,794,48,No
CUST104296,57,865979,218767,568,48,No
CUST104297,35,1452038,709966,379,12,No
CUST104298,48,984278,1496270,755,36,No
CUST104299,38,707553,745494,598,24,No
CUST104300,54,1176778,513179,501,24,No
CUST104301,42,1714965,206547,802,60,No
CUST104302,31,573410,902609,784,24,No
CUST104303,33,1013171,727090,317,48,No
CUST104304,24,640924,1250761,777,60,Yes
CUST104305,42,1900905,105746,787,36,No
CUST104306,27,1301595,218393,745,60,No
CUST104307,63,1455802,333453,639,36,No
CUST104308,44,1481745,340320,830,24,No
CUST104309,24,731661,643167,415,12,Yes
CUST104310,48,1939217,1445448,373,60,No
CUST104311,35,1793051,1318660,568,60,No
CUST104312,21,822215,845016,415,48,Yes
CUST104313,23,546229,698843,463,48,No
CUST104314,34,1366572,1454022,521,36,No
CUST104315,58,763508,958840,425,12,Yes
CUST104316,21,592647,1315473,475,48,Yes
CUST104317,58,1764547,913498,674,48,No
CUST104318,58,731930,840023,797,24,No
CUST104319,41,279971,1192454,384,24,Yes
CUST104320,49,1828420,1223983,682,48,No
CUST104321,25,1675552,691157,762,36,Yes
CUST104322,30,1766049,307716,750,12,No
CUST104323,48,597597,857827,817,48,Yes
CUST104324,41,951943,1115314,849,36,Yes
CUST104325,27,1661350,1232279,415,36,Yes
CUST104326,23,1541502,1482376,307,48,No
CUST104327,40,1515502,689604,517,36,No
CUST104328,39,946777,740807,703,60,No
CUST104329,55,385784,873622,603,36,Yes
CUST104330,24,1485412,76014,766,48,No
CUST104331,25,688161,1096737,387,36,No
CUST104332,21,1399110,231350,309,48,Yes
CUST104333,24,1046462,961995,607,24,Yes
CUST104334,32,923879,838212,733,48,Yes
CUST104335,47,1434854,534859,463,36,No
CUST104336,62,297469,764618,538,48,No
CUST104337,43,1819814,540339,616,12,No
CUST104338,45,1644315,92192,634,48,Yes
CUST104339,41,1702718,1026804,317,48,No
CUST104340,44,1389325,941307,370,12,No
CUST104341,45,931188,1058008,474,12,Yes
CUST104342,52,1394737,1459849,638,12,No
CUST104343,52,1646373,93923,547,60,No
CUST104344,25,605123,1463169,492,48,Yes
CUST104345,56,598825,1482467,718,12,No
CUST104346,62,1955089,802744,624,12,No
CUST104347,62,637359,645316,605,24,No
CUST104348,59,1271512,997226,503,60,No
CUST104349,36,701477,1498903,422,48,No
CUST104350,53,1097691,816751,746,36,No
CUST104351,41,430596,715344,790,60,No
CUST104352,29,1867906,929608,732,60,No
CUST104353,26,999595,1353891,427,24,No
CUST104354,55,982046,1387644,847,48,No
CUST104355,59,1425705,495919,346,48,Yes
CUST104356,42,1916473,1393297,804,12,No
CUST104357,61,1795283,188783,414,12,No
CUST104358,25,930351,1355864,715,60,Yes
CUST104359,62,845499,545187,522,24,No
CUST104360,43,1633482,1334411,802,48,No
CUST104361,37,405671,1450568,395,24,No
CUST104362,32,725122,1304660,406,36,No
CUST104363,43,494358,844686,331,48,No
CUST104364,36,1996870,437554,792,12,No
CUST104365,23,1503446,803315,365,60,Yes
CUST104366,50,1741820,520336,478,24,No
CUST104367,42,976646,973469,742,12,No
CUST104368,29,726701,1306648,848,60,Yes
CUST104369,49,1782369,1346605,500,12,No
CUST104370,57,976041,1307623,348,48,Yes
CUST104371,43,1089234,415169,562,24,Yes
CUST104372,33,1381753,180509,432,36,Yes
CUST104373,52,1447752,812072,643,12,No
CUST104374,43,590447,1393683,475,24,No
CUST104375,37,700850,577561,690,48,No
CUST104376,60,1363473,589618,310,12,No
CUST104377,41,1306984,202566,500,48,No
CUST104378,22,1417327,650710,302,36,No
CUST104379,57,316908,958521,513,36,No
CUST104380,26,445993,53212,606,60,Yes
CUST104381,64,1478744,282131,843,60,No
CUST104382,38,1852595,526657,626,60,Yes
CUST104383,50,705421,1230728,498,48,Yes
CUST104384,42,1051563,1393395,408,60,No
CUST104385,53,1050712,1120583,590,24,No
CUST104386,50,1366374,688093,407,48,No
CUST104387,37,841142,1443361,707,48,No
CUST104388,63,437902,883247,351,60,No
CUST104389,52,520847,375737,411,60,No
CUST104390,62,674650,128038,594,48,No
CUST104391,34,263079,1070998,488,36,No
CUST104392,30,1794441,1454619,364,36,No
CUST104393,56,510258,840168,764,60,No
CUST104394,54,682450,1115049,557,36,No
CUST104395,29,716379,703059,630,24,No
CUST104396,62,1936916,1224377,800,24,No
CUST104397,48,1315770,944030,509,24,No
CUST104398,31,1719598,660911,388,48,Yes
CUST104399,34,312333,1323673,327,48,No
CUST104400,59,762080,348964,537,48,No
CUST104401,39,245807,1314509,635,48,No
CUST104402,35,1766089,1418309,362,48,No
